STATEFP20,COUNTYFP20,VTDST20,GEOID20,VTDI20,NAME20,NAMELSAD20,LSAD20,MTFCC20,FUNCSTAT20,ALAND20,AWATER20,INTPTLAT20,INTPTLON20
34,017,030F10,34017030F10,A,Jersey City city ward F voting district 10,Jersey City city ward F voting district 10,00,G5240,N,126322,0,+40.7187963,-074.0721710
34,017,045202,34017045202,A,Secaucus town ward 2 voting district 2,Secaucus town ward 2 voting district 2,00,G5240,N,381474,166827,+40.8004456,-074.0617434
34,017,035404,34017035404,A,Kearny town ward 4 voting district 4,Kearny town ward 4 voting district 4,00,G5240,N,130488,0,+40.7727076,-074.1394482
34,017,035203,34017035203,A,Kearny town ward 2 voting district 3,Kearny town ward 2 voting district 3,00,G5240,N,459230,0,+40.7574936,-074.1422237
34,017,030D08,34017030D08,A,Jersey City city ward D voting district 8,Jersey City city ward D voting district 8,00,G5240,N,131851,0,+40.7490702,-074.0402450
34,017,060104,34017060104,A,West New York town ward 1 voting district 4,West New York town ward 1 voting district 4,00,G5240,N,129983,0,+40.7828777,-074.0142015
34,017,030B19,34017030B19,A,Jersey City city ward B voting district 19,Jersey City city ward B voting district 19,00,G5240,N,49130,0,+40.7221865,-074.0736709
34,017,025306,34017025306,A,Hoboken city ward 3 voting district 6,Hoboken city ward 3 voting district 6,00,G5240,N,70472,0,+40.7467354,-074.0351309
34,017,030A17,34017030A17,A,Jersey City city ward A voting district 17,Jersey City city ward A voting district 17,00,G5240,N,101454,0,+40.6978608,-074.0925576
34,017,005208,34017005208,A,Bayonne city ward 2 voting district 8,Bayonne city ward 2 voting district 8,00,G5240,N,87289,270069,+40.6747589,-074.1211055
34,017,030B13,34017030B13,A,Jersey City city ward B voting district 13,Jersey City city ward B voting district 13,00,G5240,N,111168,0,+40.7179569,-074.0806495
34,017,030E03,34017030E03,A,Jersey City city ward E voting district 3,Jersey City city ward E voting district 3,00,G5240,N,151401,0,+40.7172894,-074.0416603
34,017,030F22,34017030F22,A,Jersey City city ward F voting district 22,Jersey City city ward F voting district 22,00,G5240,N,115465,0,+40.7166088,-074.0745584
34,017,005205,34017005205,A,Bayonne city ward 2 voting district 5,Bayonne city ward 2 voting district 5,00,G5240,N,88177,221606,+40.6692970,-074.1270427
34,017,030C31,34017030C31,A,Jersey City city ward C voting district 31,Jersey City city ward C voting district 31,00,G5240,N,68335,0,+40.7431474,-074.0567830
34,017,030C27,34017030C27,A,Jersey City city ward C voting district 27,Jersey City city ward C voting district 27,00,G5240,N,87025,0,+40.7343113,-074.0703323
34,017,005113,34017005113,A,Bayonne city ward 1 voting district 13,Bayonne city ward 1 voting district 13,00,G5240,N,148021,0,+40.6594904,-074.1251071
34,017,005112,34017005112,A,Bayonne city ward 1 voting district 12,Bayonne city ward 1 voting district 12,00,G5240,N,147008,0,+40.6609147,-074.1302727
34,017,030F11,34017030F11,A,Jersey City city ward F voting district 11,Jersey City city ward F voting district 11,00,G5240,N,118397,0,+40.7168500,-074.0689007
34,017,030C03,34017030C03,A,Jersey City city ward C voting district 3,Jersey City city ward C voting district 3,00,G5240,N,63276,0,+40.7370199,-074.0535142
34,017,050401,34017050401,A,Union City city ward 4 voting district 1,Union City city ward 4 voting district 1,00,G5240,N,104198,0,+40.7626597,-074.0399167
34,017,005310,34017005310,A,Bayonne city ward 3 voting district 10,Bayonne city ward 3 voting district 10,00,G5240,N,488768,890230,+40.6803845,-074.1171356
34,017,025104,34017025104,A,Hoboken city ward 1 voting district 4,Hoboken city ward 1 voting district 4,00,G5240,N,40539,0,+40.7368247,-074.0324427
34,017,030C30,34017030C30,A,Jersey City city ward C voting district 30,Jersey City city ward C voting district 30,00,G5240,N,127731,0,+40.7418932,-074.0514687
34,017,030C09,34017030C09,A,Jersey City city ward C voting district 9,Jersey City city ward C voting district 9,00,G5240,N,165917,0,+40.7293628,-074.0621052
34,017,040701,34017040701,A,North Bergen township ward 7 voting district 1,North Bergen township ward 7 voting district 1,00,G5240,N,1368491,0,+40.7749573,-074.0457253
34,017,035405,34017035405,A,Kearny town ward 4 voting district 5,Kearny town ward 4 voting district 5,00,G5240,N,5743353,1387904,+40.7556761,-074.1134164
34,017,030C22,34017030C22,A,Jersey City city ward C voting district 22,Jersey City city ward C voting district 22,00,G5240,N,63618,0,+40.7363349,-074.0614807
34,017,040306,34017040306,A,North Bergen township ward 3 voting district 6,North Bergen township ward 3 voting district 6,00,G5240,N,131223,0,+40.8098870,-074.0045362
34,017,030E21,34017030E21,A,Jersey City city ward E voting district 21,Jersey City city ward E voting district 21,00,G5240,N,123611,424305,+40.7116390,-074.0359047
34,017,030D26,34017030D26,A,Jersey City city ward D voting district 26,Jersey City city ward D voting district 26,00,G5240,N,118922,0,+40.7485487,-074.0567805
34,017,030B30,34017030B30,A,Jersey City city ward B voting district 30,Jersey City city ward B voting district 30,00,G5240,N,102642,0,+40.7207392,-074.0901755
34,017,055103,34017055103,A,Weehawken township ward 1 voting district 3,Weehawken township ward 1 voting district 3,00,G5240,N,76436,46534,+40.7653430,-074.0296080
34,017,050203,34017050203,A,Union City city ward 2 voting district 3,Union City city ward 2 voting district 3,00,G5240,N,71776,0,+40.7608091,-074.0407258
34,017,030E16,34017030E16,A,Jersey City city ward E voting district 16,Jersey City city ward E voting district 16,00,G5240,N,101641,0,+40.7264523,-074.0419905
34,017,030F02,34017030F02,A,Jersey City city ward F voting district 2,Jersey City city ward F voting district 2,00,G5240,N,245688,0,+40.7189815,-074.0577721
34,017,030F18,34017030F18,A,Jersey City city ward F voting district 18,Jersey City city ward F voting district 18,00,G5240,N,120622,0,+40.7100763,-074.0790638
34,017,050701,34017050701,A,Union City city ward 7 voting district 1,Union City city ward 7 voting district 1,00,G5240,N,95369,0,+40.7701364,-074.0261239
34,017,035303,34017035303,A,Kearny town ward 3 voting district 3,Kearny town ward 3 voting district 3,00,G5240,N,338392,41892,+40.7829680,-074.1442595
34,017,040604,34017040604,A,North Bergen township ward 6 voting district 4,North Bergen township ward 6 voting district 4,00,G5240,N,194265,0,+40.7803879,-074.0300090
34,017,060308,34017060308,A,West New York town ward 3 voting district 8,West New York town ward 3 voting district 8,00,G5240,N,95557,0,+40.7922941,-074.0122054
34,017,055301,34017055301,A,Weehawken township ward 3 voting district 1,Weehawken township ward 3 voting district 1,00,G5240,N,129497,0,+40.7764095,-074.0165162
34,017,030C26,34017030C26,A,Jersey City city ward C voting district 26,Jersey City city ward C voting district 26,00,G5240,N,76868,0,+40.7337811,-074.0685818
34,017,030B03,34017030B03,A,Jersey City city ward B voting district 3,Jersey City city ward B voting district 3,00,G5240,N,84263,0,+40.7283029,-074.0727785
34,017,030A09,34017030A09,A,Jersey City city ward A voting district 9,Jersey City city ward A voting district 9,00,G5240,N,3166858,1921237,+40.6789893,-074.0795511
34,017,005115,34017005115,A,Bayonne city ward 1 voting district 15,Bayonne city ward 1 voting district 15,00,G5240,N,123142,0,+40.6557475,-074.1263679
34,017,020202,34017020202,A,Harrison town ward 2 voting district 2,Harrison town ward 2 voting district 2,00,G5240,N,806589,138611,+40.7397282,-074.1588124
34,017,030D04,34017030D04,A,Jersey City city ward D voting district 4,Jersey City city ward D voting district 4,00,G5240,N,161135,0,+40.7428987,-074.0440015
34,017,030B26,34017030B26,A,Jersey City city ward B voting district 26,Jersey City city ward B voting district 26,00,G5240,N,1135552,167553,+40.7280036,-074.0908418
34,017,045204,34017045204,A,Secaucus town ward 2 voting district 4,Secaucus town ward 2 voting district 4,00,G5240,N,184008,0,+40.7991379,-074.0548951
34,017,050503,34017050503,A,Union City city ward 5 voting district 3,Union City city ward 5 voting district 3,00,G5240,N,133318,0,+40.7707097,-074.0302072
34,017,045103,34017045103,A,Secaucus town ward 1 voting district 3,Secaucus town ward 1 voting district 3,00,G5240,N,4924339,595247,+40.7634433,-074.0752775
34,017,040105,34017040105,A,North Bergen township ward 1 voting district 5,North Bergen township ward 1 voting district 5,00,G5240,N,166077,0,+40.8036315,-073.9950645
34,017,050102,34017050102,A,Union City city ward 1 voting district 2,Union City city ward 1 voting district 2,00,G5240,N,91826,0,+40.7542811,-074.0373589
34,017,015001,34017015001,A,Guttenberg town voting district 1,Guttenberg town voting district 1,00,G5240,N,78937,0,+40.7914632,-074.0023063
34,017,040503,34017040503,A,North Bergen township ward 5 voting district 3,North Bergen township ward 5 voting district 3,00,G5240,N,128072,0,+40.7979577,-074.0207975
34,017,030F28,34017030F28,A,Jersey City city ward F voting district 28,Jersey City city ward F voting district 28,00,G5240,N,162268,0,+40.7207613,-074.0509296
34,017,035305,34017035305,A,Kearny town ward 3 voting district 5,Kearny town ward 3 voting district 5,00,G5240,N,342112,58528,+40.7719953,-074.1517515
34,017,035403,34017035403,A,Kearny town ward 4 voting district 3,Kearny town ward 4 voting district 3,00,G5240,N,144083,0,+40.7769493,-074.1355976
34,017,030C15,34017030C15,A,Jersey City city ward C voting district 15,Jersey City city ward C voting district 15,00,G5240,N,72712,0,+40.7329593,-074.0523811
34,017,060304,34017060304,A,West New York town ward 3 voting district 4,West New York town ward 3 voting district 4,00,G5240,N,54511,0,+40.7903916,-074.0045938
34,017,050106,34017050106,A,Union City city ward 1 voting district 6,Union City city ward 1 voting district 6,00,G5240,N,75265,0,+40.7589355,-074.0379741
34,017,030E20,34017030E20,A,Jersey City city ward E voting district 20,Jersey City city ward E voting district 20,00,G5240,N,815737,233425,+40.7323571,-074.0355816
34,017,005108,34017005108,A,Bayonne city ward 1 voting district 8,Bayonne city ward 1 voting district 8,00,G5240,N,127345,0,+40.6514063,-074.1331168
34,017,045205,34017045205,A,Secaucus town ward 2 voting district 5,Secaucus town ward 2 voting district 5,00,G5240,N,1781894,48539,+40.7893690,-074.0463014
34,017,020402,34017020402,A,Harrison town ward 4 voting district 2,Harrison town ward 4 voting district 2,00,G5240,N,223142,9247,+40.7506025,-074.1506335
34,017,030F24,34017030F24,A,Jersey City city ward F voting district 24,Jersey City city ward F voting district 24,00,G5240,N,116278,0,+40.7044948,-074.0829380
34,017,030E11,34017030E11,A,Jersey City city ward E voting district 11,Jersey City city ward E voting district 11,00,G5240,N,179740,0,+40.7240509,-074.0526705
34,017,030C20,34017030C20,A,Jersey City city ward C voting district 20,Jersey City city ward C voting district 20,00,G5240,N,125595,0,+40.7327274,-074.0661016
34,017,020101,34017020101,A,Harrison town ward 1 voting district 1,Harrison town ward 1 voting district 1,00,G5240,N,121843,16289,+40.7470365,-074.1639983
34,017,005206,34017005206,A,Bayonne city ward 2 voting district 6,Bayonne city ward 2 voting district 6,00,G5240,N,129997,86039,+40.6695459,-074.1240553
34,017,060306,34017060306,A,West New York town ward 3 voting district 6,West New York town ward 3 voting district 6,00,G5240,N,91669,0,+40.7889965,-074.0112327
34,017,040505,34017040505,A,North Bergen township ward 5 voting district 5,North Bergen township ward 5 voting district 5,00,G5240,N,623899,10180,+40.8031878,-074.0251284
34,017,030A31,34017030A31,A,Jersey City city ward A voting district 31,Jersey City city ward A voting district 31,00,G5240,N,250900,0,+40.6982396,-074.0830495
34,017,050402,34017050402,A,Union City city ward 4 voting district 2,Union City city ward 4 voting district 2,00,G5240,N,95436,0,+40.7646415,-074.0394906
34,017,025307,34017025307,A,Hoboken city ward 3 voting district 7,Hoboken city ward 3 voting district 7,00,G5240,N,70297,0,+40.7465537,-074.0327315
34,017,035307,34017035307,A,Kearny town ward 3 voting district 7,Kearny town ward 3 voting district 7,00,G5240,N,110299,0,+40.7646580,-074.1509479
34,017,040106,34017040106,A,North Bergen township ward 1 voting district 6,North Bergen township ward 1 voting district 6,00,G5240,N,161244,0,+40.8070950,-073.9987982
34,017,030D02,34017030D02,A,Jersey City city ward D voting district 2,Jersey City city ward D voting district 2,00,G5240,N,59706,0,+40.7551804,-074.0486099
34,017,015006,34017015006,A,Guttenberg town voting district 6,Guttenberg town voting district 6,00,G5240,N,65847,122590,+40.7899188,-073.9986210
34,017,030D20,34017030D20,A,Jersey City city ward D voting district 20,Jersey City city ward D voting district 20,00,G5240,N,90463,0,+40.7448606,-074.0516511
34,017,030F06,34017030F06,A,Jersey City city ward F voting district 6,Jersey City city ward F voting district 6,00,G5240,N,117897,0,+40.7213430,-074.0648945
34,017,045203,34017045203,A,Secaucus town ward 2 voting district 3,Secaucus town ward 2 voting district 3,00,G5240,N,295584,0,+40.7961228,-074.0581354
34,017,030F08,34017030F08,A,Jersey City city ward F voting district 8,Jersey City city ward F voting district 8,00,G5240,N,66645,0,+40.7228759,-074.0689233
34,017,050906,34017050906,A,Union City city ward 9 voting district 6,Union City city ward 9 voting district 6,00,G5240,N,49998,0,+40.7762128,-074.0204604
34,017,060108,34017060108,A,West New York town ward 1 voting district 8,West New York town ward 1 voting district 8,00,G5240,N,51204,0,+40.7849567,-074.0106491
34,017,030C25,34017030C25,A,Jersey City city ward C voting district 25,Jersey City city ward C voting district 25,00,G5240,N,144083,0,+40.7274390,-074.0563804
34,017,005116,34017005116,A,Bayonne city ward 1 voting district 16,Bayonne city ward 1 voting district 16,00,G5240,N,112618,0,+40.6573660,-074.1221878
34,017,030D29,34017030D29,A,Jersey City city ward D voting district 29,Jersey City city ward D voting district 29,00,G5240,N,75567,0,+40.7568203,-074.0478657
34,017,030E14,34017030E14,A,Jersey City city ward E voting district 14,Jersey City city ward E voting district 14,00,G5240,N,90319,0,+40.7219706,-074.0459837
34,017,060311,34017060311,A,West New York town ward 3 voting district 11,West New York town ward 3 voting district 11,00,G5240,N,54503,87829,+40.7885365,-073.9984363
34,017,030F13,34017030F13,A,Jersey City city ward F voting district 13,Jersey City city ward F voting district 13,00,G5240,N,155172,0,+40.7110129,-074.0721821
34,017,030B08,34017030B08,A,Jersey City city ward B voting district 8,Jersey City city ward B voting district 8,00,G5240,N,482643,55009,+40.7361908,-074.0812888
34,017,060310,34017060310,A,West New York town ward 3 voting district 10,West New York town ward 3 voting district 10,00,G5240,N,116160,140611,+40.7847333,-074.0016882
34,017,005215,34017005215,A,Bayonne city ward 2 voting district 15,Bayonne city ward 2 voting district 15,00,G5240,N,1489282,4306,+40.6607006,-074.1063634
